attendance_id,member_id,check_in,check_out
466,45,2024-02-07 06:00:00,2024-02-07 08:00:00
467,45,2024-02-27 09:00:00,2024-02-27 11:00:00
468,45,2024-01-27 08:00:00,2024-01-27 10:00:00
469,45,2024-01-25 08:00:00,2024-01-25 10:00:00
470,45,2024-01-19 08:00:00,2024-01-19 09:00:00
471,46,2024-02-11 07:00:00,2024-02-11 09:00:00
472,46,2024-01-03 07:00:00,2024-01-03 09:00:00
473,46,2024-01-15 08:00:00,2024-01-15 10:00:00
474,46,2024-03-01 06:00:00,2024-03-01 08:00:00
475,46,2024-02-01 07:00:00,2024-02-01 09:00:00
476,46,2024-01-05 09:00:00,2024-01-05 11:00:00
477,46,2024-01-07 07:00:00,2024-01-07 09:00:00
478,46,2024-01-25 09:00:00,2024-01-25 10:00:00
479,46,2024-01-26 08:00:00,2024-01-26 10:00:00
480,46,2024-01-02 06:00:00,2024-01-02 08:00:00
481,46,2024-01-07 09:00:00,2024-01-07 11:00:00
482,47,2024-01-17 06:00:00,2024-01-17 08:00:00
483,47,2024-01-21 09:00:00,2024-01-21 10:00:00
484,47,2024-01-21 08:00:00,2024-01-21 10:00:00
485,47,2024-01-07 09:00:00,2024-01-07 10:00:00
486,47,2024-01-17 07:00:00,2024-01-17 09:00:00
487,47,2024-02-08 06:00:00,2024-02-08 08:00:00
488,47,2024-02-17 07:00:00,2024-02-17 08:00:00
489,47,2024-02-01 09:00:00,2024-02-01 10:00:00
490,48,2024-02-04 08:00:00,2024-02-04 10:00:00
491,48,2024-01-30 07:00:00,2024-01-30 09:00:00
492,48,2024-02-27 07:00:00,2024-02-27 08:00:00
493,48,2024-02-27 09:00:00,2024-02-27 10:00:00
494,48,2024-02-18 09:00:00,2024-02-18 11:00:00
495,48,2024-01-22 08:00:00,2024-01-22 09:00:00
496,48,2024-01-24 06:00:00,2024-01-24 08:00:00
497,48,2024-01-13 07:00:00,2024-01-13 09:00:00
498,48,2024-01-05 08:00:00,2024-01-05 09:00:00
499,48,2024-02-08 08:00:00,2024-02-08 09:00:00
500,48,2024-02-19 09:00:00,2024-02-19 11:00:00
501,48,2024-02-09 08:00:00,2024-02-09 10:00:00
502,48,2024-01-19 06:00:00,2024-01-19 07:00:00
503,48,2024-02-28 06:00:00,2024-02-28 07:00:00
504,49,2024-02-16 06:00:00,2024-02-16 07:00:00
505,49,2024-02-08 08:00:00,2024-02-08 10:00:00
506,49,2024-01-14 08:00:00,2024-01-14 10:00:00
507,49,2024-02-10 07:00:00,2024-02-10 08:00:00
508,49,2024-01-25 07:00:00,2024-01-25 08:00:00
509,49,2024-01-14 07:00:00,2024-01-14 09:00:00
510,50,2024-02-23 06:00:00,2024-02-23 08:00:00
511,50,2024-02-02 07:00:00,2024-02-02 08:00:00
512,50,2024-02-23 07:00:00,2024-02-23 09:00:00
513,50,2024-02-15 08:00:00,2024-02-15 09:00:00
514,50,2024-01-31 09:00:00,2024-01-31 11:00:00
515,50,2024-02-24 06:00:00,2024-02-24 08:00:00
516,50,2024-01-24 08:00:00,2024-01-24 10:00:00
517,50,2024-02-12 09:00:00,2024-02-12 10:00:00
518,50,2024-02-24 06:00:00,2024-02-24 07:00:00
519,50,2024-02-04 07:00:00,2024-02-04 09:00:00
520,50,2024-01-20 07:00:00,2024-01-20 08:00:00
521,50,2024-01-21 06:00:00,2024-01-21 07:00:00
522,50,2024-02-13 06:00:00,2024-02-13 07:00:00
523,50,2024-02-21 09:00:00,2024-02-21 10:00:00
524,50,2024-01-11 07:00:00,2024-01-11 09:00:00
525,51,2024-01-11 08:00:00,2024-01-11 10:00:00
526,51,2024-01-17 08:00:00,2024-01-17 10:00:00
527,51,2024-03-01 07:00:00,2024-03-01 08:00:00
528,51,2024-01-12 09:00:00,2024-01-12 11:00:00
529,51,2024-01-24 09:00:00,2024-01-24 10:00:00
530,51,2024-01-08 07:00:00,2024-01-08 09:00:00
531,51,2024-02-09 07:00:00,2024-02-09 08:00:00
532,51,2024-01-14 09:00:00,2024-01-14 11:00:00
533,51,2024-01-18 06:00:00,2024-01-18 08:00:00
534,51,2024-01-31 08:00:00,2024-01-31 09:00:00
535,51,2024-02-05 07:00:00,2024-02-05 09:00:00
536,52,2024-02-17 06:00:00,2024-02-17 07:00:00
537,52,2024-01-31 08:00:00,2024-01-31 09:00:00
538,52,2024-03-01 07:00:00,2024-03-01 08:00:00
539,52,2024-02-11 09:00:00,2024-02-11 11:00:00
540,52,2024-02-14 06:00:00,2024-02-14 08:00:00
541,52,2024-01-01 09:00:00,2024-01-01 11:00:00
542,52,2024-01-15 08:00:00,2024-01-15 09:00:00
543,52,2024-02-14 08:00:00,2024-02-14 10:00:00
544,53,2024-02-29 06:00:00,2024-02-29 07:00:00
545,53,2024-01-05 08:00:00,2024-01-05 10:00:00
546,53,2024-02-22 06:00:00,2024-02-22 08:00:00
547,53,2024-01-08 06:00:00,2024-01-08 08:00:00
548,53,2024-01-03 09:00:00,2024-01-03 10:00:00
549,53,2024-02-22 08:00:00,2024-02-22 09:00:00
550,53,2024-01-03 06:00:00,2024-01-03 07:00:00
551,53,2024-01-02 06:00:00,2024-01-02 07:00:00
552,53,2024-02-18 08:00:00,2024-02-18 09:00:00
553,53,2024-02-03 09:00:00,2024-02-03 10:00:00
554,53,2024-01-30 07:00:00,2024-01-30 09:00:00
555,53,2024-01-07 08:00:00,2024-01-07 09:00:00
556,53,2024-02-21 09:00:00,2024-02-21 10:00:00
557,54,2024-02-20 06:00:00,2024-02-20 08:00:00
558,54,2024-02-04 09:00:00,2024-02-04 10:00:00
559,54,2024-02-12 06:00:00,2024-02-12 08:00:00
560,54,2024-01-09 06:00:00,2024-01-09 07:00:00
561,54,2024-01-02 07:00:00,2024-01-02 08:00:00
562,54,2024-01-10 08:00:00,2024-01-10 09:00:00
563,54,2024-02-18 06:00:00,2024-02-18 07:00:00
564,54,2024-02-03 08:00:00,2024-02-03 10:00:00
565,54,2024-01-18 08:00:00,2024-01-18 09:00:00
566,54,2024-01-17 08:00:00,2024-01-17 09:00:00
567,54,2024-01-15 09:00:00,2024-01-15 11:00:00
568,55,2024-03-01 08:00:00,2024-03-01 10:00:00
569,55,2024-01-07 08:00:00,2024-01-07 09:00:00
570,55,2024-01-17 09:00:00,2024-01-17 11:00:00
571,55,2024-02-01 08:00:00,2024-02-01 10:00:00
572,55,2024-01-06 07:00:00,2024-01-06 09:00:00
573,55,2024-02-07 07:00:00,2024-02-07 09:00:00
574,55,2024-02-09 06:00:00,2024-02-09 08:00:00
575,55,2024-02-17 08:00:00,2024-02-17 09:00:00
576,55,2024-02-14 09:00:00,2024-02-14 11:00:00
577,56,2024-02-01 06:00:00,2024-02-01 08:00:00
578,56,2024-01-05 07:00:00,2024-01-05 08:00:00
579,56,2024-01-11 07:00:00,2024-01-11 08:00:00
580,56,2024-01-30 07:00:00,2024-01-30 08:00:00
581,56,2024-01-21 09:00:00,2024-01-21 10:00:00
582,56,2024-01-03 09:00:00,2024-01-03 11:00:00
583,56,2024-02-22 09:00:00,2024-02-22 10:00:00
584,56,2024-01-31 07:00:00,2024-01-31 08:00:00
585,56,2024-01-04 06:00:00,2024-01-04 08:00:00
586,56,2024-02-23 09:00:00,2024-02-23 10:00:00
587,56,2024-02-04 06:00:00,2024-02-04 07:00:00
588,57,2024-01-31 06:00:00,2024-01-31 07:00:00
589,57,2024-01-19 09:00:00,2024-01-19 10:00:00
590,57,2024-02-17 09:00:00,2024-02-17 10:00:00
591,57,2024-02-29 08:00:00,2024-02-29 10:00:00
592,57,2024-01-08 07:00:00,2024-01-08 09:00:00
593,57,2024-01-15 08:00:00,2024-01-15 10:00:00
594,57,2024-02-17 07:00:00,2024-02-17 08:00:00
595,57,2024-02-26 07:00:00,2024-02-26 08:00:00
596,57,2024-01-20 07:00:00,2024-01-20 09:00:00
597,57,2024-01-02 09:00:00,2024-01-02 10:00:00
598,57,2024-01-31 08:00:00,2024-01-31 09:00:00
599,57,2024-01-23 09:00:00,2024-01-23 10:00:00
600,57,2024-02-26 09:00:00,2024-02-26 11:00:00
601,57,2024-03-01 09:00:00,2024-03-01 11:00:00
602,57,2024-02-23 06:00:00,2024-02-23 08:00:00
603,58,2024-02-25 06:00:00,2024-02-25 07:00:00
604,58,2024-01-05 07:00:00,2024-01-05 09:00:00
605,58,2024-02-21 09:00:00,2024-02-21 11:00:00
606,58,2024-01-28 09:00:00,2024-01-28 11:00:00
607,58,2024-01-05 06:00:00,2024-01-05 07:00:00
608,58,2024-02-10 08:00:00,2024-02-10 10:00:00
609,58,2024-01-03 08:00:00,2024-01-03 09:00:00
610,58,2024-02-16 09:00:00,2024-02-16 10:00:00
611,58,2024-02-12 09:00:00,2024-02-12 10:00:00
612,58,2024-02-22 09:00:00,2024-02-22 11:00:00
613,58,2024-02-22 07:00:00,2024-02-22 08:00:00
614,59,2024-02-03 06:00:00,2024-02-03 08:00:00
615,59,2024-01-29 06:00:00,2024-01-29 08:00:00
616,59,2024-02-20 07:00:00,2024-02-20 08:00:00
617,59,2024-02-20 07:00:00,2024-02-20 08:00:00
618,59,2024-01-26 09:00:00,2024-01-26 10:00:00
619,59,2024-01-17 09:00:00,2024-01-17 11:00:00
620,59,2024-01-02 06:00:00,2024-01-02 07:00:00
621,60,2024-01-02 06:00:00,2024-01-02 08:00:00
622,60,2024-02-26 06:00:00,2024-02-26 07:00:00
623,60,2024-02-24 08:00:00,2024-02-24 10:00:00
624,60,2024-01-23 08:00:00,2024-01-23 10:00:00
625,60,2024-01-15 07:00:00,2024-01-15 09:00:00
626,60,2024-02-15 07:00:00,2024-02-15 08:00:00
627,60,2024-01-22 06:00:00,2024-01-22 08:00:00
628,61,2024-02-23 06:00:00,2024-02-23 08:00:00
629,61,2024-02-18 07:00:00,2024-02-18 08:00:00
630,61,2024-01-06 06:00:00,2024-01-06 08:00:00
631,61,2024-02-05 08:00:00,2024-02-05 09:00:00
632,61,2024-01-12 09:00:00,2024-01-12 11:00:00
633,61,2024-02-08 09:00:00,2024-02-08 10:00:00
634,61,2024-02-21 06:00:00,2024-02-21 07:00:00
635,62,2024-01-04 08:00:00,2024-01-04 10:00:00
636,62,2024-02-17 07:00:00,2024-02-17 09:00:00
637,62,2024-01-22 07:00:00,2024-01-22 08:00:00
638,62,2024-01-06 09:00:00,2024-01-06 11:00:00
639,62,2024-03-01 07:00:00,2024-03-01 09:00:00
640,62,2024-01-25 09:00:00,2024-01-25 11:00:00
641,62,2024-02-03 07:00:00,2024-02-03 09:00:00
642,62,2024-01-25 06:00:00,2024-01-25 07:00:00
643,62,2024-02-05 08:00:00,2024-02-05 10:00:00
644,63,2024-01-02 07:00:00,2024-01-02 09:00:00
645,63,2024-02-28 06:00:00,2024-02-28 08:00:00
646,63,2024-02-27 07:00:00,2024-02-27 09:00:00
647,63,2024-01-29 09:00:00,2024-01-29 10:00:00
648,63,2024-01-30 08:00:00,2024-01-30 10:00:00
649,63,2024-02-26 06:00:00,2024-02-26 07:00:00
650,63,2024-02-23 09:00:00,2024-02-23 10:00:00
651,63,2024-02-16 07:00:00,2024-02-16 09:00:00
652,64,2024-01-29 09:00:00,2024-01-29 10:00:00
653,64,2024-02-08 09:00:00,2024-02-08 11:00:00
654,64,2024-02-12 08:00:00,2024-02-12 10:00:00
655,64,2024-01-30 07:00:00,2024-01-30 09:00:00
656,64,2024-01-07 09:00:00,2024-01-07 10:00:00
657,64,2024-01-17 07:00:00,2024-01-17 08:00:00
658,64,2024-02-29 06:00:00,2024-02-29 07:00:00
659,64,2024-01-29 07:00:00,2024-01-29 09:00:00
660,64,2024-03-01 07:00:00,2024-03-01 08:00:00
661,64,2024-02-06 09:00:00,2024-02-06 11:00:00
662,64,2024-02-25 08:00:00,2024-02-25 10:00:00
663,65,2024-01-03 09:00:00,2024-01-03 11:00:00
664,65,2024-01-19 08:00:00,2024-01-19 09:00:00
665,65,2024-02-24 06:00:00,2024-02-24 08:00:00
666,65,2024-03-01 06:00:00,2024-03-01 08:00:00
667,65,2024-01-01 06:00:00,2024-01-01 08:00:00
668,65,2024-02-23 08:00:00,2024-02-23 10:00:00
669,66,2024-01-09 08:00:00,2024-01-09 09:00:00
670,66,2024-02-23 09:00:00,2024-02-23 11:00:00
671,66,2024-02-28 08:00:00,2024-02-28 10:00:00
672,66,2024-02-14 06:00:00,2024-02-14 07:00:00
673,66,2024-02-28 09:00:00,2024-02-28 11:00:00
674,66,2024-01-20 06:00:00,2024-01-20 07:00:00
675,66,2024-01-12 06:00:00,2024-01-12 08:00:00
676,67,2024-01-05 09:00:00,2024-01-05 11:00:00
677,67,2024-01-29 08:00:00,2024-01-29 09:00:00
678,67,2024-01-31 09:00:00,2024-01-31 10:00:00
679,67,2024-01-20 08:00:00,2024-01-20 10:00:00
680,67,2024-02-12 08:00:00,2024-02-12 10:00:00
681,67,2024-01-10 06:00:00,2024-01-10 07:00:00
682,67,2024-01-10 07:00:00,2024-01-10 09:00:00
683,67,2024-01-16 07:00:00,2024-01-16 09:00:00
684,67,2024-02-07 09:00:00,2024-02-07 10:00:00
685,67,2024-02-21 06:00:00,2024-02-21 08:00:00
686,67,2024-02-26 07:00:00,2024-02-26 08:00:00
687,67,2024-02-07 08:00:00,2024-02-07 09:00:00
688,67,2024-01-29 07:00:00,2024-01-29 08:00:00
689,67,2024-02-21 09:00:00,2024-02-21 10:00:00
690,68,2024-02-14 09:00:00,2024-02-14 11:00:00
691,68,2024-01-01 07:00:00,2024-01-01 09:00:00
692,68,2024-02-22 06:00:00,2024-02-22 07:00:00
693,68,2024-02-21 06:00:00,2024-02-21 08:00:00
694,68,2024-02-05 09:00:00,2024-02-05 10:00:00
695,68,2024-02-15 09:00:00,2024-02-15 11:00:00
696,68,2024-01-02 07:00:00,2024-01-02 08:00:00
697,68,2024-01-09 08:00:00,2024-01-09 10:00:00
698,68,2024-02-10 09:00:00,2024-02-10 10:00:00
699,68,2024-01-03 06:00:00,2024-01-03 07:00:00
700,68,2024-02-04 09:00:00,2024-02-04 11:00:00
701,68,2024-02-04 09:00:00,2024-02-04 10:00:00
702,68,2024-01-22 08:00:00,2024-01-22 10:00:00
703,68,2024-01-24 09:00:00,2024-01-24 11:00:00
704,68,2024-02-26 07:00:00,2024-02-26 08:00:00
705,69,2024-02-13 09:00:00,2024-02-13 10:00:00
706,69,2024-01-20 08:00:00,2024-01-20 10:00:00
707,69,2024-02-28 08:00:00,2024-02-28 09:00:00
708,69,2024-02-11 09:00:00,2024-02-11 11:00:00
709,69,2024-02-27 06:00:00,2024-02-27 08:00:00
710,69,2024-02-27 09:00:00,2024-02-27 11:00:00
711,69,2024-01-23 06:00:00,2024-01-23 07:00:00
712,69,2024-01-18 07:00:00,2024-01-18 08:00:00
713,69,2024-02-19 06:00:00,2024-02-19 07:00:00
714,69,2024-01-24 06:00:00,2024-01-24 08:00:00
715,69,2024-02-29 07:00:00,2024-02-29 09:00:00
716,69,2024-01-10 09:00:00,2024-01-10 11:00:00
717,69,2024-02-12 07:00:00,2024-02-12 09:00:00
718,69,2024-02-24 07:00:00,2024-02-24 09:00:00
719,70,2024-02-22 07:00:00,2024-02-22 09:00:00
720,70,2024-02-07 08:00:00,2024-02-07 10:00:00
721,70,2024-02-27 09:00:00,2024-02-27 10:00:00
722,70,2024-02-05 09:00:00,2024-02-05 11:00:00
723,70,2024-02-29 09:00:00,2024-02-29 11:00:00
724,70,2024-02-03 09:00:00,2024-02-03 11:00:00
725,70,2024-02-29 06:00:00,2024-02-29 07:00:00
726,70,2024-02-08 07:00:00,2024-02-08 09:00:00
727,71,2024-01-10 09:00:00,2024-01-10 11:00:00
728,71,2024-02-20 09:00:00,2024-02-20 11:00:00
729,71,2024-02-08 06:00:00,2024-02-08 08:00:00
730,71,2024-02-05 09:00:00,2024-02-05 11:00:00
731,71,2024-01-07 07:00:00,2024-01-07 08:00:00
732,71,2024-01-06 06:00:00,2024-01-06 08:00:00
733,71,2024-02-26 07:00:00,2024-02-26 09:00:00
734,71,2024-02-16 07:00:00,2024-02-16 08:00:00
735,71,2024-01-30 06:00:00,2024-01-30 08:00:00
736,71,2024-01-30 07:00:00,2024-01-30 09:00:00
737,71,2024-01-11 07:00:00,2024-01-11 08:00:00
738,71,2024-02-01 09:00:00,2024-02-01 10:00:00
739,71,2024-02-12 09:00:00,2024-02-12 10:00:00
740,72,2024-01-13 09:00:00,2024-01-13 10:00:00
741,72,2024-02-29 07:00:00,2024-02-29 08:00:00
742,72,2024-02-24 07:00:00,2024-02-24 09:00:00
743,72,2024-02-05 09:00:00,2024-02-05 10:00:00
744,72,2024-02-07 09:00:00,2024-02-07 11:00:00
745,72,2024-01-11 06:00:00,2024-01-11 08:00:00
746,72,2024-02-23 07:00:00,2024-02-23 09:00:00
747,72,2024-01-06 08:00:00,2024-01-06 10:00:00
748,72,2024-01-11 07:00:00,2024-01-11 08:00:00
749,72,2024-01-06 09:00:00,2024-01-06 11:00:00
750,72,2024-01-27 06:00:00,2024-01-27 07:00:00
751,72,2024-01-09 08:00:00,2024-01-09 09:00:00
752,72,2024-01-17 09:00:00,2024-01-17 10:00:00
753,72,2024-01-22 09:00:00,2024-01-22 10:00:00
754,73,2024-01-15 08:00:00,2024-01-15 09:00:00
755,73,2024-02-16 07:00:00,2024-02-16 09:00:00
756,73,2024-02-24 09:00:00,2024-02-24 10:00:00
757,73,2024-01-10 08:00:00,2024-01-10 10:00:00
758,73,2024-02-22 09:00:00,2024-02-22 10:00:00
759,73,2024-02-02 07:00:00,2024-02-02 08:00:00
760,73,2024-01-19 08:00:00,2024-01-19 10:00:00
761,73,2024-01-14 09:00:00,2024-01-14 11:00:00
762,73,2024-01-07 07:00:00,2024-01-07 08:00:00
763,73,2024-02-17 09:00:00,2024-02-17 10:00:00
764,73,2024-01-11 09:00:00,2024-01-11 11:00:00
765,73,2024-01-23 09:00:00,2024-01-23 10:00:00
766,74,2024-01-27 06:00:00,2024-01-27 07:00:00
767,74,2024-02-09 07:00:00,2024-02-09 09:00:00
768,74,2024-01-13 06:00:00,2024-01-13 07:00:00
769,74,2024-02-09 07:00:00,2024-02-09 08:00:00
770,74,2024-02-09 07:00:00,2024-02-09 09:00:00
771,74,2024-02-10 06:00:00,2024-02-10 08:00:00
772,74,2024-02-05 06:00:00,2024-02-05 08:00:00
773,74,2024-01-22 07:00:00,2024-01-22 09:00:00
774,74,2024-02-25 08:00:00,2024-02-25 10:00:00
775,74,2024-01-21 09:00:00,2024-01-21 11:00:00
776,74,2024-01-05 07:00:00,2024-01-05 09:00:00
777,74,2024-02-16 08:00:00,2024-02-16 09:00:00
778,74,2024-02-11 07:00:00,2024-02-11 09:00:00
779,74,2024-02-17 08:00:00,2024-02-17 09:00:00
780,74,2024-02-15 06:00:00,2024-02-15 08:00:00
781,75,2024-01-31 07:00:00,2024-01-31 09:00:00
782,75,2024-01-10 07:00:00,2024-01-10 08:00:00
783,75,2024-02-07 08:00:00,2024-02-07 09:00:00
784,75,2024-01-21 06:00:00,2024-01-21 07:00:00
785,75,2024-02-05 08:00:00,2024-02-05 10:00:00
786,75,2024-02-29 06:00:00,2024-02-29 08:00:00
787,75,2024-02-23 07:00:00,2024-02-23 08:00:00
788,75,2024-01-05 06:00:00,2024-01-05 08:00:00
789,75,2024-02-28 06:00:00,2024-02-28 07:00:00
790,75,2024-01-11 07:00:00,2024-01-11 09:00:00
791,75,2024-01-06 07:00:00,2024-01-06 09:00:00
792,75,2024-02-22 09:00:00,2024-02-22 10:00:00
793,75,2024-02-10 07:00:00,2024-02-10 08:00:00
794,76,2024-02-21 06:00:00,2024-02-21 08:00:00
795,76,2024-02-11 07:00:00,2024-02-11 09:00:00
796,76,2024-01-23 06:00:00,2024-01-23 07:00:00
797,76,2024-02-23 06:00:00,2024-02-23 08:00:00
798,76,2024-01-16 08:00:00,2024-01-16 09:00:00
799,77,2024-01-29 08:00:00,2024-01-29 10:00:00
800,77,2024-01-03 09:00:00,2024-01-03 11:00:00
801,77,2024-01-10 08:00:00,2024-01-10 09:00:00
802,77,2024-01-19 07:00:00,2024-01-19 08:00:00
803,77,2024-02-22 08:00:00,2024-02-22 10:00:00
804,77,2024-02-27 08:00:00,2024-02-27 10:00:00
805,78,2024-02-12 09:00:00,2024-02-12 11:00:00
806,78,2024-01-25 09:00:00,2024-01-25 10:00:00
807,78,2024-02-04 09:00:00,2024-02-04 10:00:00
808,78,2024-01-13 09:00:00,2024-01-13 11:00:00
809,78,2024-01-17 09:00:00,2024-01-17 10:00:00
810,78,2024-01-31 07:00:00,2024-01-31 09:00:00
811,79,2024-01-27 06:00:00,2024-01-27 08:00:00
812,79,2024-01-14 06:00:00,2024-01-14 08:00:00
813,79,2024-02-10 08:00:00,2024-02-10 10:00:00
814,79,2024-01-07 09:00:00,2024-01-07 11:00:00
815,79,2024-01-26 06:00:00,2024-01-26 08:00:00
816,79,2024-01-30 07:00:00,2024-01-30 09:00:00
817,79,2024-01-01 06:00:00,2024-01-01 07:00:00
818,79,2024-02-29 06:00:00,2024-02-29 07:00:00
819,79,2024-02-19 07:00:00,2024-02-19 08:00:00
820,79,2024-01-10 08:00:00,2024-01-10 09:00:00
821,79,2024-02-02 07:00:00,2024-02-02 09:00:00
822,80,2024-01-02 06:00:00,2024-01-02 07:00:00
823,80,2024-02-03 06:00:00,2024-02-03 07:00:00
824,80,2024-01-06 08:00:00,2024-01-06 09:00:00
825,80,2024-01-01 08:00:00,2024-01-01 10:00:00
826,80,2024-01-30 06:00:00,2024-01-30 07:00:00
827,80,2024-01-12 08:00:00,2024-01-12 10:00:00
828,80,2024-01-15 08:00:00,2024-01-15 10:00:00
829,81,2024-02-23 06:00:00,2024-02-23 08:00:00
830,81,2024-02-27 09:00:00,2024-02-27 10:00:00
831,81,2024-02-07 06:00:00,2024-02-07 08:00:00
832,81,2024-01-03 09:00:00,2024-01-03 11:00:00
833,81,2024-01-25 06:00:00,2024-01-25 07:00:00
834,81,2024-02-01 07:00:00,2024-02-01 09:00:00
835,82,2024-02-17 06:00:00,2024-02-17 07:00:00
836,82,2024-01-03 09:00:00,2024-01-03 11:00:00
837,82,2024-02-17 09:00:00,2024-02-17 10:00:00
838,82,2024-01-18 07:00:00,2024-01-18 08:00:00
839,82,2024-02-27 09:00:00,2024-02-27 11:00:00
840,82,2024-01-19 08:00:00,2024-01-19 09:00:00
841,82,2024-01-19 09:00:00,2024-01-19 11:00:00
842,82,2024-01-22 06:00:00,2024-01-22 07:00:00
843,82,2024-02-23 08:00:00,2024-02-23 09:00:00
844,82,2024-01-18 09:00:00,2024-01-18 11:00:00
845,82,2024-01-10 06:00:00,2024-01-10 07:00:00
846,83,2024-01-11 07:00:00,2024-01-11 09:00:00
847,83,2024-01-05 06:00:00,2024-01-05 08:00:00
848,83,2024-02-26 09:00:00,2024-02-26 10:00:00
849,83,2024-01-26 09:00:00,2024-01-26 11:00:00
850,83,2024-01-05 08:00:00,2024-01-05 09:00:00
851,83,2024-02-06 08:00:00,2024-02-06 10:00:00
852,83,2024-02-03 07:00:00,2024-02-03 09:00:00
853,84,2024-01-28 08:00:00,2024-01-28 10:00:00
854,84,2024-01-20 09:00:00,2024-01-20 11:00:00
855,84,2024-01-21 08:00:00,2024-01-21 10:00:00
856,84,2024-02-06 08:00:00,2024-02-06 09:00:00
857,84,2024-02-04 09:00:00,2024-02-04 11:00:00
858,84,2024-02-01 08:00:00,2024-02-01 10:00:00
859,84,2024-02-21 06:00:00,2024-02-21 08:00:00
860,84,2024-01-16 07:00:00,2024-01-16 09:00:00
861,84,2024-02-12 07:00:00,2024-02-12 08:00:00
862,84,2024-01-06 09:00:00,2024-01-06 11:00:00
863,84,2024-01-20 09:00:00,2024-01-20 11:00:00
864,85,2024-02-18 07:00:00,2024-02-18 08:00:00
865,85,2024-02-18 08:00:00,2024-02-18 10:00:00
866,85,2024-02-17 08:00:00,2024-02-17 09:00:00
867,85,2024-01-30 08:00:00,2024-01-30 09:00:00
868,85,2024-01-18 09:00:00,2024-01-18 11:00:00
869,85,2024-01-28 09:00:00,2024-01-28 11:00:00
870,85,2024-02-19 08:00:00,2024-02-19 10:00:00
871,85,2024-01-22 07:00:00,2024-01-22 08:00:00
872,85,2024-02-26 07:00:00,2024-02-26 09:00:00
873,85,2024-01-25 07:00:00,2024-01-25 08:00:00
874,85,2024-02-28 08:00:00,2024-02-28 09:00:00
875,85,2024-01-31 07:00:00,2024-01-31 09:00:00
876,85,2024-02-28 09:00:00,2024-02-28 10:00:00
877,86,2024-01-18 07:00:00,2024-01-18 09:00:00
878,86,2024-02-03 09:00:00,2024-02-03 11:00:00
879,86,2024-01-14 07:00:00,2024-01-14 08:00:00
880,86,2024-01-04 06:00:00,2024-01-04 08:00:00
881,86,2024-01-15 07:00:00,2024-01-15 09:00:00
882,86,2024-01-25 09:00:00,2024-01-25 10:00:00
883,86,2024-02-17 08:00:00,2024-02-17 10:00:00
884,86,2024-01-31 06:00:00,2024-01-31 08:00:00
885,86,2024-01-24 08:00:00,2024-01-24 10:00:00
886,86,2024-01-08 08:00:00,2024-01-08 10:00:00
887,86,2024-01-15 08:00:00,2024-01-15 09:00:00
888,86,2024-01-16 07:00:00,2024-01-16 08:00:00
889,86,2024-01-29 08:00:00,2024-01-29 09:00:00
890,86,2024-01-21 08:00:00,2024-01-21 09:00:00
891,86,2024-02-21 06:00:00,2024-02-21 08:00:00
892,87,2024-01-20 07:00:00,2024-01-20 09:00:00
893,87,2024-02-07 07:00:00,2024-02-07 08:00:00
894,87,2024-01-12 09:00:00,2024-01-12 11:00:00
895,87,2024-01-10 06:00:00,2024-01-10 07:00:00
896,87,2024-01-06 06:00:00,2024-01-06 07:00:00
897,87,2024-02-24 08:00:00,2024-02-24 09:00:00
898,87,2024-02-23 06:00:00,2024-02-23 08:00:00
899,87,2024-01-17 09:00:00,2024-01-17 10:00:00
900,87,2024-01-21 06:00:00,2024-01-21 07:00:00
901,87,2024-01-01 07:00:00,2024-01-01 08:00:00
902,87,2024-01-20 06:00:00,2024-01-20 07:00:00
903,88,2024-02-13 08:00:00,2024-02-13 10:00:00
904,88,2024-02-11 07:00:00,2024-02-11 08:00:00
905,88,2024-02-13 08:00:00,2024-02-13 10:00:00
906,88,2024-01-24 09:00:00,2024-01-24 11:00:00
907,88,2024-02-26 08:00:00,2024-02-26 10:00:00
908,88,2024-02-21 09:00:00,2024-02-21 11:00:00
909,88,2024-01-27 08:00:00,2024-01-27 10:00:00
910,88,2024-02-01 06:00:00,2024-02-01 07:00:00
911,88,2024-01-23 06:00:00,2024-01-23 07:00:00
912,88,2024-01-07 09:00:00,2024-01-07 10:00:00
913,89,2024-02-04 09:00:00,2024-02-04 11:00:00
914,89,2024-01-21 07:00:00,2024-01-21 09:00:00
915,89,2024-02-22 09:00:00,2024-02-22 11:00:00
916,89,2024-01-25 09:00:00,2024-01-25 11:00:00
917,89,2024-01-01 09:00:00,2024-01-01 10:00:00
918,89,2024-01-29 07:00:00,2024-01-29 08:00:00
919,89,2024-01-13 06:00:00,2024-01-13 07:00:00
920,89,2024-01-13 06:00:00,2024-01-13 08:00:00
921,89,2024-01-18 07:00:00,2024-01-18 08:00:00
922,89,2024-01-25 07:00:00,2024-01-25 08:00:00
923,89,2024-01-21 07:00:00,2024-01-21 09:00:00
924,89,2024-02-17 09:00:00,2024-02-17 10:00:00
925,90,2024-02-22 08:00:00,2024-02-22 10:00:00
926,90,2024-01-24 09:00:00,2024-01-24 11:00:00
927,90,2024-01-27 07:00:00,2024-01-27 08:00:00
928,90,2024-01-05 09:00:00,2024-01-05 10:00:00
929,90,2024-01-24 09:00:00,2024-01-24 10:00:00
930,90,2024-02-06 08:00:00,2024-02-06 09:00:00
931,90,2024-01-12 06:00:00,2024-01-12 08:00:00
